AR,PR,MA,ML,AR,EC,CA,ED,EX,R,Class
34850,674.295,230.4335815,192.7521882,1.195491391,0.548003376,35119,210.6475685,0.7725046,0.96319178,0
34865,680,224.8250921,197.677632,1.137331977,0.476359223,35256,210.6928967,0.793179543,0.947505431,0
34878,671.541,225.4135036,197.1479559,1.143372259,0.484834723,35188,210.7321732,0.765204037,0.971888339,0
34878,679.271,229.2969816,193.9498701,1.182248699,0.533427616,35217,210.7321732,0.784480432,0.949894318,0
34879,689.973,236.1931301,188.3981624,1.253691263,0.603127827,35298,210.7351942,0.769785919,0.920682093,0
34879,675.467,223.8000145,198.8687463,1.125365442,0.458682478,35258,210.7351942,0.792362389,0.960650949,0
34882,680.065,234.5232449,189.5311789,1.237386093,0.588969591,35219,210.7442569,0.792916894,0.947786227,0
34883,672.664,232.3224642,191.4684387,1.213372114,0.566372342,35182,210.7472777,0.79973864,0.968784811,0
34895,677.7,225.3698384,197.2329239,1.142658305,0.483847619,35227,210.7835238,0.76303245,0.954768529,0
34911,677.462,235.2555984,189.2799888,1.24289736,0.593855566,35252,210.8318423,0.762515289,0.955877575,0
34911,670.061,232.3946574,191.3768711,1.214329904,0.567317077,35204,210.8318423,0.771070766,0.977110029,0
34912,676.03,230.3106061,193.1139792,1.192614885,0.544911378,35245,210.8348619,0.774376719,0.959958935,0
34924,816.638,258.3197875,181.6399258,1.422153122,0.711032482,37992,210.871093,0.712095261,0.658073911,0
34934,687.791,230.1591986,193.7172105,1.188119517,0.539998207,35445,210.9012808,0.75706484,0.927994074,0
34936,682.571,232.0235561,192.0522539,1.208127223,0.561130429,35353,210.9073179,0.786846847,0.942296065,0
34945,675.172,234.9899023,189.5541679,1.239697891,0.591031959,35231,210.9344825,0.76000435,0.963309985,0
34958,672.491,231.2618911,192.6081255,1.200686059,0.553487963,35254,210.973714,0.797927461,0.971367322,0
34960,681.462,237.5611221,187.9510512,1.26395208,0.611597287,35342,210.979749,0.80349345,0.946014953,0
34968,673.319,238.1086753,187.1376478,1.272371851,0.618310695,35218,211.0038872,0.755509463,0.969256937,0
34968,750.395,242.822452,184.3295472,1.317327882,0.65095951,35858,211.0038872,0.743367347,0.780370411,0
34971,673.194,235.0015866,189.6894581,1.238875312,0.590300279,35269,211.0129383,0.782454021,0.969700104,0
34980,675.203,233.0086827,191.3427601,1.217755417,0.570665001,35276,211.0400893,0.785290948,0.96418627,0
34995,679.687,236.9907334,188.1316847,1.259706645,0.6081324,35298,211.0853331,0.757992549,0.951914484,0
35022,670.696,231.8361853,192.6036331,1.203695806,0.556608864,35293,211.1667477,0.791779707,0.978361547,0
35031,675.649,232.0680178,192.5367815,1.205317841,0.558273939,35369,211.1938789,0.79899188,0.964317665,0
35042,676.65,225.6145213,197.8959341,1.140066481,0.480231413,35380,211.2270346,0.800045662,0.961768562,0
35049,679.396,228.9631987,195.0752162,1.173717518,0.523551942,35349,211.2481309,0.777484472,0.954200246,0
35059,671.731,230.0316108,194.3218141,1.183766279,0.535143216,35314,211.2782649,0.7777063,0.976379396,0
35062,701.948,223.2641008,200.2523714,1.114913642,0.442171641,35579,211.2873042,0.778740227,0.894204122,0
35066,674.509,229.0391713,195.1179759,1.173849668,0.523707997,35356,211.2993561,0.788708952,0.968546765,0
35069,692.225,234.2366519,191.2138075,1.224998628,0.57758939,35563,211.3083945,0.752682864,0.919684117,0
35081,677.561,234.7952752,190.5792388,1.232008674,0.58409876,35395,211.3445445,0.76844388,0.960251575,0
35083,687.873,229.6498757,194.93395,1.17809071,0.528664177,35513,211.3505688,0.767613338,0.931729962,0
35083,685.515,227.9847727,196.1941843,1.162036344,0.509351984,35477,211.3505688,0.782700846,0.938150821,0
35085,693.747,245.9349428,181.8560113,1.352360811,0.673214081,35658,211.3565931,0.735457499,0.916070945,0
35087,678.15,237.2938758,188.4922823,1.258904995,0.607471966,35477,211.3626171,0.768945869,0.958748216,0
35091,688.22,225.8521795,197.988503,1.140733811,0.481167454,35466,211.3746647,0.780250812,0.931002892,0
35091,685.847,232.5036811,192.6269167,1.207015536,0.560004226,35452,211.3746647,0.762367203,0.937456494,0
35105,687.922,232.3755601,192.4946821,1.207179116,0.560170279,35508,211.4168258,0.782720178,0.932181424,0
35106,688.658,231.1126201,193.5514908,1.194062723,0.54647266,35503,211.419837,0.787430186,0.930216457,0
35106,680.346,234.3642027,191.0105524,1.226969922,0.579438588,35445,211.419837,0.810387812,0.953084795,0
35122,679.818,231.7962315,193.1433259,1.200125505,0.552902155,35481,211.4680101,0.784393425,0.955000906,0
35123,685.227,233.2248862,192.0042077,1.214686329,0.567667673,35457,211.4710205,0.791914683,0.940010129,0
35128,669.663,228.4024536,195.966868,1.16551566,0.51366751,35376,211.4860722,0.785527404,0.984352571,0
35130,678.016,239.1831502,187.1601061,1.277960112,0.622654309,35473,211.4920925,0.780146569,0.960302653,0
35131,684.17,234.5230255,190.924541,1.228354534,0.580728621,35466,211.4951027,0.749989326,0.943131656,0
35134,668.885,226.2664317,197.955771,1.143015081,0.484341376,35360,211.5041327,0.797575537,0.986812285,0
35145,681.083,243.7645848,183.7065283,1.32692391,0.657307236,35444,211.5372397,0.782809159,0.952079756,0
35149,682.373,238.9292213,187.4223342,1.274817232,0.620222204,35509,211.5492774,0.782549648,0.948591369,0
35162,673.468,230.2302104,194.6424568,1.182836542,0.5340936,35450,211.5883949,0.786287708,0.974203092,0
35165,676.072,232.8834611,192.3850785,1.21050688,0.563523226,35463,211.597421,0.785845177,0.966795425,0
35175,706.545,226.7972341,197.6791575,1.14729968,0.490196672,35707,211.6275053,0.773552956,0.885450557,0
35176,680.437,235.7913399,190.0240087,1.240850257,0.592053019,35499,211.6305135,0.79536924,0.954729791,0
35208,678.529,232.2855372,193.4634694,1.200668725,0.55346987,35535,211.7267529,0.767660911,0.960980094,0
35221,674.683,237.2809781,189.1299913,1.254592021,0.603884463,35484,211.7658377,0.762755544,0.972326252,0
35223,674.287,231.2689629,194.31596,1.190169675,0.542251338,35537,211.7718501,0.766784222,0.973523935,0
35237,676.073,233.9276146,192.0229569,1.218227333,0.571122486,35502,211.8139321,0.778271049,0.968772063,0
35246,683.282,240.0903587,186.9855135,1.284005131,0.627256068,35599,211.8409804,0.781282557,0.948679991,0
35247,682.573,234.9905396,191.2353297,1.228802962,0.581144872,35605,211.8439856,0.759012016,0.950678806,0
35254,687.045,225.0636401,199.6920336,1.127053674,0.461251975,35676,211.8650205,0.769805223,0.938529434,0
35259,677.828,234.8896338,191.2971925,1.227878103,0.580285549,35577,211.8800441,0.752240143,0.964363679,0
35272,682.696,232.1302308,193.5975477,1.199034975,0.551758353,35619,211.9191007,0.779922609,0.951010328,0
35272,682.862,230.0811517,195.4208887,1.17736212,0.527819837,35637,211.9191007,0.775089547,0.950548013,0
35277,676.858,238.5525485,188.7741821,1.263692661,0.611387126,35527,211.9341205,0.787556091,0.967623431,0
35283,681.373,223.9750122,200.8365205,1.115210578,0.442655743,35589,211.9521428,0.779080551,0.955004742,0
35287,677.949,223.6208869,201.0973362,1.112003227,0.437377572,35627,211.9641569,0.789383025,0.964785022,0
35288,676.973,232.6213057,193.387722,1.202875256,0.555762068,35608,211.9671603,0.794953818,0.967596331,0
35300,685.599,238.2169831,188.8076239,1.261691547,0.609759171,35640,212.0031979,0.767224516,0.943722302,0
35302,679.016,235.9340907,190.7405476,1.236937262,0.588567005,35644,212.0092036,0.781674859,0.962164123,0
35304,686.408,234.6158228,192.04541,1.221668473,0.57443147,35737,212.0152091,0.789904685,0.941605758,0
35313,691.229,233.1566948,193.1171461,1.207332956,0.560326339,35743,212.0422317,0.773898751,0.928753744,0
35316,682.911,237.7766302,189.2416271,1.256471073,0.605454602,35637,212.0512385,0.76056338,0.951597201,0
35321,682.903,232.9444526,193.4111007,1.204400635,0.557333834,35670,212.066249,0.761491031,0.951754225,0
35330,682.682,234.6395107,192.0162337,1.221977466,0.574726302,35655,212.0932651,0.746871301,0.952613205,0
35337,677.215,228.9829683,196.6330141,1.164519444,0.512439523,35671,212.1142753,0.765267672,0.968247541,0
35338,680.836,227.4674838,198.0449215,1.148565094,0.491900241,35669,212.1172766,0.787686958,0.958002864,0
35339,677.909,228.8711515,196.9580537,1.16202992,0.509343946,35667,212.1202778,0.764648607,0.966320784,0
35344,694.82,234.3666269,192.35218,1.218424594,0.571313449,35807,212.1352834,0.762545847,0.919985412,0
35352,684.112,231.5229542,194.6544229,1.189405053,0.541413474,35760,212.1592901,0.755384615,0.949225585,0
35354,687.741,235.0153084,191.8282547,1.225133955,0.57771681,35726,212.1652914,0.754363504,0.939287602,0
35354,681.226,237.2896852,189.8898462,1.249617554,0.599673407,35666,212.1652914,0.768565217,0.957339529,0
35364,683.341,222.2949087,202.8807894,1.09569225,0.408708385,35761,212.1952951,0.79216881,0.951691714,0
35376,681.424,236.606393,190.5127968,1.241944882,0.593018666,35693,212.231294,0.770702163,0.95737865,0
35377,687.757,237.8744339,189.4917581,1.255328656,0.604501323,35712,212.2342936,0.781984969,0.939854937,0
35384,679.656,235.7576962,191.3265181,1.232226973,0.584298532,35698,212.2552898,0.747981229,0.962583648,0
35402,681.514,231.0084894,195.3459322,1.182561043,0.533781707,35696,212.3092706,0.775900235,0.957829256,0
35403,678.413,233.9865511,192.879318,1.21312411,0.566127097,35713,212.3122691,0.770669163,0.966632975,0
35408,684.211,241.922654,186.6907132,1.295847286,0.635991732,35765,212.3272611,0.735093838,0.950454118,0
35410,704.701,228.5505682,197.4338111,1.15760602,0.5037461,35997,212.3332576,0.765952844,0.896037148,0
35412,675.129,228.0033684,197.9427918,1.151864973,0.496289109,35693,212.3392539,0.795918367,0.976307876,0
35414,680.978,237.1379832,190.3678563,1.245682899,0.596285403,35729,212.3452501,0.764749071,0.959662852,0
35432,681.365,233.7422319,193.2188091,1.209728147,0.562742866,35757,212.399208,0.79064578,0.959060245,0
35437,685.657,228.037132,198.2331243,1.150348272,0.494281412,35804,212.4141938,0.781549116,0.947224635,0
35438,678.412,233.1800328,193.710573,1.203754804,0.556669634,35726,212.4171909,0.793595342,0.967591457,0
35438,677.413,234.4297046,192.6140462,1.217095582,0.570023834,35725,212.4171909,0.767454955,0.97044743,0
35442,698.883,236.8674902,191.003258,1.240122774,0.591408965,36046,212.4291787,0.729589526,0.911841034,0
35442,681.165,228.7551275,197.5865551,1.157746424,0.503925709,35791,212.4291787,0.791557789,0.959894351,0
35450,680.993,235.7961595,191.5857195,1.230760623,0.58295327,35744,212.4531522,0.775456633,0.960596075,0
35454,677.189,235.5324639,191.8532649,1.227669824,0.580091585,35744,212.4651379,0.781699923,0.971527984,0
35467,683.515,226.947476,199.2610778,1.13894534,0.478650982,35845,212.5040869,0.766721432,0.953977692,0
35473,687.235,241.0501435,187.6446637,1.284609638,0.627710839,35874,212.5220609,0.791348771,0.943837534,0
35481,679.09,237.9018822,190.0844881,1.251558634,0.601326085,35754,212.5460239,0.789010207,0.966832064,0
35499,688.485,228.5197507,197.9982626,1.154150283,0.499284173,35887,212.5999309,0.771650291,0.941102697,0
35507,682.142,239.2324137,189.1161631,1.265002471,0.612446177,35835,212.6238851,0.781920282,0.958902087,0
35510,676.975,227.1516125,199.3230352,1.13961546,0.479596812,35799,212.6328672,0.771956522,0.973677814,0
35511,702,224.1421069,204.1513255,1.097921389,0.412821343,36641,212.6358612,0.759074003,0.905521032,0
35517,678.829,232.996395,194.232582,1.199574205,0.55232461,35881,212.6538241,0.771622238,0.968557402,0
35532,676.181,231.1069967,195.8801972,1.179838493,0.530677806,35820,212.6987247,0.791640674,0.976570477,0
35534,684.316,231.1054635,196.0370157,1.178886868,0.529583495,35921,212.7047108,0.777617297,0.953543639,0
35539,690.791,247.0624813,184.0422124,1.342422904,0.667151862,35853,212.7196751,0.826104138,0.935883361,0
35544,683.35,232.2347035,195.0293809,1.190767783,0.542904715,35949,212.7346384,0.784462591,0.956510555,0
35555,697.407,238.2386137,190.2546224,1.252209332,0.601877373,36021,212.7675539,0.756087188,0.918624328,0
35565,682.802,227.2957017,199.3839165,1.139990154,0.48012413,35922,212.7974727,0.801428668,0.958612545,0
35589,687.923,235.063906,192.994447,1.217982743,0.570885488,35977,212.8692607,0.779998685,0.945030857,0
35598,694.499,245.397668,185.3486365,1.323978814,0.655380254,36045,212.896175,0.753636075,0.927453647,0
35602,688.378,240.6556265,188.5903078,1.276076323,0.621199848,35941,212.9081358,0.780916868,0.944126734,0
35605,694.737,245.5544517,184.7444941,1.329157076,0.658756145,35968,212.9171059,0.742621754,0.927000559,0
35608,689.304,240.389455,188.8797386,1.272711709,0.61857737,35997,212.9260757,0.784144462,0.941750475,0
35609,686.971,230.1693895,197.1409408,1.167537238,0.516140833,36002,212.9290655,0.789329018,0.948184461,0
35610,678.391,234.4285953,193.8260159,1.209479513,0.562493166,35888,212.9320553,0.756806155,0.972347904,0
35615,692.536,233.0035907,195.2246498,1.193515219,0.54588345,36004,212.9470037,0.74334196,0.933164276,0
35634,685.864,235.1230447,193.2178621,1.21688048,0.569814436,36006,213.0037979,0.784285243,0.951915555,0
35647,683.548,233.6041328,194.4070019,1.20162407,0.554465019,35993,213.0426484,0.771312965,0.958726687,0
35647,679.754,236.1571148,192.3417705,1.227799423,0.580212296,35927,213.0426484,0.765088427,0.969458687,0
35652,680.437,227.476882,199.8096977,1.138467675,0.477974624,36002,213.057589,0.798978083,0.96764915,0
35672,690.775,241.4564778,188.2509018,1.282631188,0.626218826,36078,213.117341,0.779375137,0.939429298,0
35677,689.725,235.9739477,192.7272628,1.224393188,0.57701846,36120,213.1322764,0.76843715,0.942423825,0
35680,686.068,230.9097907,197.0362234,1.171915431,0.52141391,35991,213.1412371,0.804020101,0.952577641,0
35683,699.955,237.1640772,192.1409058,1.234323718,0.586208483,36188,213.1501975,0.787495586,0.915231552,0
35684,678.241,237.692503,191.4124113,1.241782084,0.592875311,35953,213.1531842,0.768587921,0.97479954,0
35690,699.055,235.795252,192.902193,1.222356513,0.575087465,36122,213.1711035,0.754768853,0.917769708,0
35690,691.225,238.3892909,190.7619789,1.249668787,0.599717186,36059,213.1711035,0.752572537,0.938679942,0
35693,680.082,229.6226847,198.0893949,1.159187168,0.505761316,35997,213.1800626,0.779544412,0.969773596,0
35699,694.117,236.6649656,192.4798218,1.229557277,0.581843363,36104,213.1979796,0.758488081,0.93110906,0
35702,689.386,233.5272374,194.8038188,1.19878162,0.551491834,36067,213.2069376,0.783970136,0.944011947,0
35703,684.558,235.5078025,193.0748494,1.219774628,0.57261619,36029,213.2099235,0.76530481,0.957401434,0
35703,677.734,230.1138772,197.7162664,1.163859107,0.51162219,35987,213.2099235,0.785544554,0.976778354,0
35704,683.565,241.104352,188.6546976,1.278019339,0.622699879,35994,213.2129093,0.766311813,0.960211941,0
35720,685.105,236.703013,192.3416647,1.230638268,0.582840661,36074,213.2606774,0.775577558,0.956328371,0
35720,685.93,240.8120223,189.0891572,1.273536917,0.619223515,36024,213.2606774,0.793636687,0.954029313,0
35725,684.673,235.1553949,193.9051263,1.212734286,0.565741088,36053,213.2756028,0.765727146,0.957669592,0
35730,698.169,242.2163347,187.9909129,1.288447037,0.630575224,36142,213.2905271,0.786294316,0.921131761,0
35734,700.162,249.4697994,182.9150412,1.363856125,0.679996702,36085,213.3024657,0.766495066,0.915997786,0
35735,684.121,235.4891195,193.432329,1.217423792,0.570342979,36043,213.3054503,0.750230937,0.959484154,0
35736,684.029,235.6615733,193.3776575,1.218659779,0.57154092,36088,213.3084348,0.752970923,0.959769124,0
35738,684.449,237.8500276,191.8892822,1.239517001,0.59087126,36051,213.3144038,0.799168139,0.958645244,0
35758,682.303,239.4353205,190.4997504,1.25687997,0.605794808,36049,213.3740838,0.745890697,0.965224912,0
35762,690.56,236.8214407,192.7075785,1.228916073,0.581249747,36157,213.3860178,0.791159683,0.942386,0
35764,674.477,222.1229203,205.0983639,1.083006788,0.383946726,36032,213.3919846,0.7745149,0.987919735,0
35772,693.316,245.5102084,185.6779934,1.322236437,0.654231454,36140,213.4158499,0.746416275,0.93517016,0
35777,685.863,221.3199452,206.1931217,1.073362406,0.363352382,36174,213.4307644,0.797170232,0.9557384,0
35781,688.213,240.1784495,189.8509594,1.265089469,0.612516338,36108,213.4426952,0.775706202,0.949328664,0
35789,685.127,233.6187674,195.2244366,1.196667648,0.549256353,36146,213.4665549,0.777075734,0.958114167,0
35795,695.242,249.7361414,182.7040856,1.366888653,0.681746498,36189,213.4844479,0.791907259,0.930593962,0
35795,684.955,227.565012,200.5136154,1.134910522,0.472880198,36124,213.4844479,0.76801768,0.958756122,0
35804,683.756,236.5847337,192.9328021,1.226254588,0.578769272,36096,213.5112846,0.785347664,0.962363431,0
35809,681.549,232.7871235,196.0478268,1.187399664,0.539202072,36094,213.5261924,0.765149573,0.968741461,0
35822,691.654,235.4053042,194.2379233,1.211943065,0.564955654,36203,213.5649479,0.749539672,0.940983282,0
35835,687.914,237.7041795,192.1767591,1.236903883,0.588537037,36190,213.6036963,0.790885014,0.951588044,0
35838,689.511,235.5032281,193.9656753,1.214148986,0.567138918,36193,213.6126373,0.788931449,0.947264433,0
35838,684.103,241.7568646,189.1084507,1.278403285,0.622995054,36131,213.6126373,0.783549784,0.96230034,0
35842,679.664,232.1107485,196.7334531,1.179823487,0.530660587,36127,213.624558,0.77145932,0.975020092,0
35845,683.888,229.295297,199.4579063,1.149592419,0.493274838,36169,213.633498,0.761363636,0.963093567,0
35853,678.636,230.9721739,197.8947951,1.16714628,0.515664436,36172,213.6573364,0.791282278,0.9782764,0
35864,681.39,231.3393316,197.8137403,1.169480599,0.518495342,36158,213.6901098,0.787008997,0.970682229,0
